,Bits,TrackID,Px,Py,Pz,Time,Length,ELoss,DetectorID,X,Y,Z,PdgCode,dist2Wire,StatNb,ViewNb,PlaneNb,LayerNb,StrawNb
1143,33554432.0,64.0,-0.035337768495082855,0.7126069068908691,1.3810219764709473,398.947265625,0.6458495855331421,5.130884801474167e-06,10012177.0,-79.73748779296875,190.4044952392578,2582.08251953125,2212.0,0.36514686517830264,1,0,0,1,177
1144,33554432.0,3.0,0.4251738488674164,-0.6976357102394104,20.1630916595459,384.6224365234375,0.7945356965065002,3.2156394809135236e-06,10002567.0,243.22720336914062,-496.91766357421875,2581.15966796875,13.0,0.282501446585154,1,0,0,0,567
1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1146,33554432.0,3.0,-0.4115929901599884,-0.0729408711194992,1.700056791305542,439.0099182128906,0.8997547030448914,2.0402467271196656e-06,30002228.0,-114.0986328125,99.22489166259766,3321.140869140625,-13.0,0.21530418480644195,3,0,0,0,228
1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1148,33554432.0,3.0,-0.3436713218688965,-0.0705583468079567,2.0523581504821777,384.8975830078125,0.9877500534057617,1.9249648630648153e-06,10002311.0,-207.70040893554688,-46.65705871582031,2581.1494140625,13.0,0.017070194335495927,1,0,0,0,311
1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1151,33554432.0,3.0,0.22106455266475677,-0.5688396096229553,18.042232513427734,384.09832763671875,0.7583273649215698,2.2060235096432734e-06,10012404.0,-124.03434753417969,-209.1338653564453,2582.259765625,13.0,0.306292720625144,1,0,0,1,404
1152,33554432.0,3.0,-0.20622697472572327,-0.244069442152977,12.183327674865723,384.21319580078125,0.7325725555419922,4.534922481980175e-06,10012219.0,-180.75320434570312,115.83845520019531,2582.24365234375,13.0,0.3216077484403142,1,0,0,1,219
1153,33554432.0,3.0,-0.13403311371803284,-1.0708121061325073,20.709924697875977,384.247802734375,0.5473179817199707,2.1274083792377496e-06,10012511.0,-57.909339904785156,-398.16278076171875,2582.229248046875,-13.0,0.4033269650561802,1,0,0,1,511
1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1156,33554432.0,3.0,-0.6063200831413269,0.010340210050344467,24.40835189819336,384.02972412109375,0.9740725755691528,4.5383280848909635e-06,10012262.0,-154.63568115234375,40.45762252807617,2582.25,-13.0,0.02237640038967172,1,0,0,1,262
1157,33554432.0,3.0,0.11678808927536011,-0.6521729230880737,21.093788146972656,383.9931335449219,0.9431732892990112,4.303418791096192e-06,10012363.0,21.860328674316406,-137.40310668945312,2582.24609375,-13.0,0.12317307918885476,1,0,0,1,363
1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1161,33554432.0,3.0,-0.05162586644291878,-0.14591656625270844,16.51800537109375,232.1900634765625,0.5673390030860901,7.234329586935928e-06,50002244.0,33.648231506347656,70.8836669921875,-1974.853515625,13.0,0.3080128223157686,5,0,0,0,244
1162,33554432.0,3.0,-0.04259350523352623,-0.027285173535346985,19.233478546142578,384.17755126953125,0.6368831992149353,3.661280970845837e-06,10012349.0,139.3941192626953,-113.00898742675781,2582.24951171875,-13.0,0.3689907832701473,1,0,0,1,349
1163,33554432.0,3.0,-0.5277221202850342,0.12788435816764832,15.908037185668945,231.99005126953125,0.9143048524856567,2.556597564762342e-06,50012322.0,-87.39414978027344,-64.95030212402344,-1973.7513427734375,-13.0,0.08931882718513408,5,0,0,1,322
1164,33554432.0,3.0,0.4759711027145386,-0.2644144594669342,13.480989456176758,232.17161560058594,0.9737496376037598,8.06088610261213e-06,50012431.0,64.1823501586914,-256.9316101074219,-1973.7493896484375,13.0,0.2245031967527764,5,0,0,1,431
1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
